[1m[92m    Finished[0m `release` profile [optimized] target(s) in 0.29s
[1m[92m     Running[0m `E:\wt_target\release\thermo_sandbox_multi_demo.exe`
frame,iron_T,water_T_max,steam_kg,P_atm,npc_T,npc_hp,O2_kg,CO2_kg,wood_kg,corrosion,meso_T,macro_T
3515,6452.92,10000.00,372.6817,1458.47,318.00,0.6363,0.0958,0.0996,2.7128,0.0230,412.33,288.17
3516,6452.92,10000.00,372.6820,1458.75,318.00,0.6357,0.0958,0.0996,2.7128,0.0230,412.33,288.17
3517,6452.89,10000.00,372.6824,1459.05,318.00,0.6352,0.0957,0.0996,2.7128,0.0230,412.33,288.17
3518,6452.91,10000.00,372.6835,1459.32,318.00,0.6346,0.0957,0.0997,2.7128,0.0230,412.33,288.17
3519,6452.87,10000.00,372.6840,1459.62,318.00,0.6341,0.0957,0.0997,2.7128,0.0230,412.33,288.17
3520,6452.89,10000.00,372.6845,1459.89,318.00,0.6335,0.0957,0.0997,2.7128,0.0230,412.33,288.17
3521,6452.84,10000.00,372.6855,1460.20,318.00,0.6330,0.0957,0.0997,2.7128,0.0230,412.33,288.17
3522,6452.84,10000.00,372.6867,1460.46,318.00,0.6324,0.0957,0.0997,2.7128,0.0230,412.33,288.17
3523,6452.80,10000.00,372.6868,1460.76,318.00,0.6318,0.0956,0.0998,2.7128,0.0230,412.33,288.17
3524,6452.79,10000.00,372.6877,1461.03,318.00,0.6313,0.0956,0.0998,2.7128,0.0231,412.33,288.17
3525,6452.77,10000.00,372.6884,1461.33,318.00,0.6307,0.0956,0.0998,2.7128,0.0231,412.33,288.17
3526,6452.76,10000.00,372.6884,1461.61,318.00,0.6302,0.0956,0.0999,2.7128,0.0231,412.33,288.17
3527,6452.74,10000.00,372.6890,1461.90,318.00,0.6296,0.0956,0.0999,2.7127,0.0231,412.33,288.17
3528,6452.73,10000.00,372.6900,1462.19,318.00,0.6291,0.0955,0.0999,2.7127,0.0231,412.33,288.17
